2025-02-24 16:20 [DEBUG] IncreaseProfit Alpha 0.3.4: Starting deep economy check...
2025-02-24 16:20 [DEBUG] Current month (period): 9
2025-02-24 16:20 [DEBUG]   - FillType RICELONGGRAIN: true
2025-02-24 16:20 [DEBUG]   - FillType RICE: true
2025-02-24 16:20 [DEBUG]   - FillType GREENBEAN: true
2025-02-24 16:20 [DEBUG]   - FillType PEA: true
2025-02-24 16:20 [DEBUG]   - FillType SPINACH: true
2025-02-24 16:20 [DEBUG]   - FillType SUGARCANE: true
2025-02-24 16:20 [DEBUG]   - FillType WOOD: true
2025-02-24 16:20 [DEBUG]   - FillType WOODCHIPS: true
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET_CUT: true
2025-02-24 16:20 [DEBUG]   - FillType GRAPE: true
2025-02-24 16:20 [DEBUG]   - FillType OLIVE: true
2025-02-24 16:20 [DEBUG]   - FillType EGG: true
2025-02-24 16:20 [DEBUG]   - FillType HONEY: true
2025-02-24 16:20 [DEBUG]   - FillType LETTUCE: true
2025-02-24 16:20 [DEBUG]   - FillType TOMATO: true
2025-02-24 16:20 [DEBUG]   - FillType STRAWBERRY: true
2025-02-24 16:20 [DEBUG]   - FillType SPRING_ONION: true
2025-02-24 16:20 [DEBUG]   - FillType NAPACABBAGE: true
2025-02-24 16:20 [DEBUG]   - FillType CHILLI: true
2025-02-24 16:20 [DEBUG]   - FillType GARLIC: true
2025-02-24 16:20 [DEBUG]   - FillType ENOKI: true
2025-02-24 16:20 [DEBUG]   - FillType OYSTER: true
2025-02-24 16:20 [DEBUG]   - FillType BOARDS: true
2025-02-24 16:20 [DEBUG]   - FillType PLANKS: true
2025-02-24 16:20 [DEBUG]   - FillType WOODBEAM: true
2025-02-24 16:20 [DEBUG]   - FillType PREFABWALL: true
2025-02-24 16:20 [DEBUG]   - FillType FLOUR: true
2025-02-24 16:20 [DEBUG]   - FillType RICEFLOUR: true
2025-02-24 16:20 [DEBUG]   - FillType BREAD: true
2025-02-24 16:20 [DEBUG]   - FillType CAKE: true
2025-02-24 16:20 [DEBUG]   - FillType MILK_BOTTLED: true
2025-02-24 16:20 [DEBUG]   - FillType GOATMILK_BOTTLED: true
2025-02-24 16:20 [DEBUG]   - FillType BUFFALOMILK_BOTTLED: true
2025-02-24 16:20 [DEBUG]   - FillType BUTTER: true
2025-02-24 16:20 [DEBUG]   - FillType CHEESE: true
2025-02-24 16:20 [DEBUG]   - FillType BUFFALOMOZZARELLA: true
2025-02-24 16:20 [DEBUG]   - FillType GOATCHEESE: true
2025-02-24 16:20 [DEBUG]   - FillType CHOCOLATE: true
2025-02-24 16:20 [DEBUG]   - FillType POTATOCHIPS: true
2025-02-24 16:20 [DEBUG]   - FillType RICEROLLS: true
2025-02-24 16:20 [DEBUG]   - FillType FERMENTEDNAPACABBAGE: true
2025-02-24 16:20 [DEBUG]   - FillType PRESERVEDCARROTS: true
2025-02-24 16:20 [DEBUG]   - FillType PRESERVEDPARSNIP: true
2025-02-24 16:20 [DEBUG]   - FillType PRESERVEDBEETROOT: true
2025-02-24 16:20 [DEBUG]   - FillType NOODLESOUP: true
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSMIXED: true
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSCARROTS: true
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSPARSNIP: true
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSBEETROOT: true
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSPOTATO: true
2025-02-24 16:20 [DEBUG]   - FillType FABRIC: true
2025-02-24 16:20 [DEBUG]   - FillType CLOTHES: true
2025-02-24 16:20 [DEBUG]   - FillType SUGAR: true
2025-02-24 16:20 [DEBUG]   - FillType CEREAL: true
2025-02-24 16:20 [DEBUG]   - FillType FURNITURE: true
2025-02-24 16:20 [DEBUG]   - FillType CARTONROLL: true
2025-02-24 16:20 [DEBUG]   - FillType PAPERROLL: true
2025-02-24 16:20 [DEBUG]   - FillType SUNFLOWER_OIL: true
2025-02-24 16:20 [DEBUG]   - FillType CANOLA_OIL: true
2025-02-24 16:20 [DEBUG]   - FillType OLIVE_OIL: true
2025-02-24 16:20 [DEBUG]   - FillType RICE_OIL: true
2025-02-24 16:20 [DEBUG]   - FillType RAISINS: true
2025-02-24 16:20 [DEBUG]   - FillType GRAPEJUICE: true
2025-02-24 16:20 [DEBUG]   - FillType CEMENT: true
2025-02-24 16:20 [DEBUG]   - FillType BARREL: true
2025-02-24 16:20 [DEBUG]   - FillType BATHTUB: true
2025-02-24 16:20 [DEBUG]   - FillType BUCKET: true
2025-02-24 16:20 [DEBUG]   - FillType ROOFPLATES: true
2025-02-24 16:20 [DEBUG]   - FillType ROPE: true
2025-02-24 16:20 [DEBUG]   - FillType CANNED_PEAS: true
2025-02-24 16:20 [DEBUG]   - FillType CEMENTBRICKS: true
2025-02-24 16:20 [DEBUG]   - FillType SPINACH_BAGS: true
2025-02-24 16:20 [DEBUG]   - FillType JARRED_GREENBEAN: true
2025-02-24 16:20 [DEBUG]   - FillType RICE_BAGS: true
2025-02-24 16:20 [DEBUG]   - FillType RICE_BOXES: true
2025-02-24 16:20 [DEBUG]   - FillType SEEDS: true
2025-02-24 16:20 [DEBUG]   - FillType RICESAPLINGS: true
2025-02-24 16:20 [DEBUG] Selling station #59: table: 0x000001fe24ae9648
2025-02-24 16:20 [DEBUG] Station #59 name/type: Unknown
2025-02-24 16:20 [DEBUG] Station #59 fillTypePrices (before):
2025-02-24 16:20 [DEBUG]   - FillType RICEFLOUR: 0.91
2025-02-24 16:20 [DEBUG]   - FillType PRESERVEDCARROTS: 0.58
2025-02-24 16:20 [DEBUG]   - FillType NAPACABBAGE: 0.35
2025-02-24 16:20 [DEBUG]   - FillType CANOLA_OIL: 1.64
2025-02-24 16:20 [DEBUG]   - FillType EGG: 1.12
2025-02-24 16:20 [DEBUG]   - FillType RAISINS: 1.63
2025-02-24 16:20 [DEBUG]   - FillType OYSTER: 0.87
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSPARSNIP: 0.88
2025-02-24 16:20 [DEBUG]   - FillType BUFFALOMOZZARELLA: 7.50
2025-02-24 16:20 [DEBUG]   - FillType JARRED_GREENBEAN: 1.89
2025-02-24 16:20 [DEBUG]   - FillType ENOKI: 0.42
2025-02-24 16:20 [DEBUG]   - FillType RICE_BAGS: 1.46
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSCARROTS: 0.88
2025-02-24 16:20 [DEBUG]   - FillType GARLIC: 0.45
2025-02-24 16:20 [DEBUG]   - FillType RICEROLLS: 1.55
2025-02-24 16:20 [DEBUG]   - FillType STRAWBERRY: 0.45
2025-02-24 16:20 [DEBUG]   - FillType BUFFALOMILK_BOTTLED: 2.49
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSPOTATO: 1.25
2025-02-24 16:20 [DEBUG]   - FillType SPINACH_BAGS: 0.77
2025-02-24 16:20 [DEBUG]   - FillType PRESERVEDBEETROOT: 0.56
2025-02-24 16:20 [DEBUG]   - FillType RICE_OIL: 1.78
2025-02-24 16:20 [DEBUG]   - FillType RICE_BOXES: 2.73
2025-02-24 16:20 [DEBUG]   - FillType BUTTER: 1.12
2025-02-24 16:20 [DEBUG]   - FillType SUGAR: 0.50
2025-02-24 16:20 [DEBUG]   - FillType CHOCOLATE: 2.00
2025-02-24 16:20 [DEBUG]   - FillType BREAD: 1.65
2025-02-24 16:20 [DEBUG]   - FillType OLIVE_OIL: 2.44
2025-02-24 16:20 [DEBUG]   - FillType FERMENTEDNAPACABBAGE: 0.65
2025-02-24 16:20 [DEBUG]   - FillType MILK_BOTTLED: 0.58
2025-02-24 16:20 [DEBUG]   - FillType POTATOCHIPS: 1.50
2025-02-24 16:20 [DEBUG]   - FillType PRESERVEDPARSNIP: 0.58
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSMIXED: 0.94
2025-02-24 16:20 [DEBUG]   - FillType HONEY: 1.00
2025-02-24 16:20 [DEBUG]   - FillType FLOUR: 0.69
2025-02-24 16:20 [DEBUG]   - FillType CEREAL: 3.80
2025-02-24 16:20 [DEBUG]   - FillType CHILLI: 0.45
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSBEETROOT: 0.85
2025-02-24 16:20 [DEBUG]   - FillType SPRING_ONION: 0.45
2025-02-24 16:20 [DEBUG]   - FillType GOATCHEESE: 1.76
2025-02-24 16:20 [DEBUG]   - FillType GRAPE: 0.60
2025-02-24 16:20 [DEBUG]   - FillType CAKE: 3.30
2025-02-24 16:20 [DEBUG]   - FillType LETTUCE: 0.99
2025-02-24 16:20 [DEBUG]   - FillType SUNFLOWER_OIL: 1.78
2025-02-24 16:20 [DEBUG]   - FillType CANNED_PEAS: 2.60
2025-02-24 16:20 [DEBUG]   - FillType GRAPEJUICE: 1.65
2025-02-24 16:20 [DEBUG]   - FillType CHEESE: 1.80
2025-02-24 16:20 [DEBUG]   - FillType TOMATO: 0.50
2025-02-24 16:20 [DEBUG]   - FillType NOODLESOUP: 1.55
2025-02-24 16:20 [DEBUG]   - FillType GOATMILK_BOTTLED: 2.11
2025-02-24 16:20 [DEBUG] Station #59 fillTypePrices (after):
2025-02-24 16:20 [DEBUG]   - FillType RICEFLOUR: 0.91
2025-02-24 16:20 [DEBUG]   - FillType PRESERVEDCARROTS: 0.58
2025-02-24 16:20 [DEBUG]   - FillType NAPACABBAGE: 0.35
2025-02-24 16:20 [DEBUG]   - FillType CANOLA_OIL: 1.64
2025-02-24 16:20 [DEBUG]   - FillType EGG: 1.12
2025-02-24 16:20 [DEBUG]   - FillType RAISINS: 1.63
2025-02-24 16:20 [DEBUG]   - FillType OYSTER: 0.87
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSPARSNIP: 0.88
2025-02-24 16:20 [DEBUG]   - FillType BUFFALOMOZZARELLA: 7.50
2025-02-24 16:20 [DEBUG]   - FillType JARRED_GREENBEAN: 1.89
2025-02-24 16:20 [DEBUG]   - FillType ENOKI: 0.42
2025-02-24 16:20 [DEBUG]   - FillType RICE_BAGS: 1.46
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSCARROTS: 0.88
2025-02-24 16:20 [DEBUG]   - FillType GARLIC: 0.45
2025-02-24 16:20 [DEBUG]   - FillType RICEROLLS: 1.55
2025-02-24 16:20 [DEBUG]   - FillType STRAWBERRY: 0.45
2025-02-24 16:20 [DEBUG]   - FillType BUFFALOMILK_BOTTLED: 2.49
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSPOTATO: 1.25
2025-02-24 16:20 [DEBUG]   - FillType SPINACH_BAGS: 0.77
2025-02-24 16:20 [DEBUG]   - FillType PRESERVEDBEETROOT: 0.56
2025-02-24 16:20 [DEBUG]   - FillType RICE_OIL: 1.78
2025-02-24 16:20 [DEBUG]   - FillType RICE_BOXES: 2.73
2025-02-24 16:20 [DEBUG]   - FillType BUTTER: 1.12
2025-02-24 16:20 [DEBUG]   - FillType SUGAR: 0.50
2025-02-24 16:20 [DEBUG]   - FillType CHOCOLATE: 2.00
2025-02-24 16:20 [DEBUG]   - FillType BREAD: 1.65
2025-02-24 16:20 [DEBUG]   - FillType OLIVE_OIL: 2.44
2025-02-24 16:20 [DEBUG]   - FillType FERMENTEDNAPACABBAGE: 0.65
2025-02-24 16:20 [DEBUG]   - FillType MILK_BOTTLED: 0.58
2025-02-24 16:20 [DEBUG]   - FillType POTATOCHIPS: 1.50
2025-02-24 16:20 [DEBUG]   - FillType PRESERVEDPARSNIP: 0.58
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSMIXED: 0.94
2025-02-24 16:20 [DEBUG]   - FillType HONEY: 1.00
2025-02-24 16:20 [DEBUG]   - FillType FLOUR: 0.69
2025-02-24 16:20 [DEBUG]   - FillType CEREAL: 3.80
2025-02-24 16:20 [DEBUG]   - FillType CHILLI: 0.45
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSBEETROOT: 0.85
2025-02-24 16:20 [DEBUG]   - FillType SPRING_ONION: 0.45
2025-02-24 16:20 [DEBUG]   - FillType GOATCHEESE: 1.76
2025-02-24 16:20 [DEBUG]   - FillType GRAPE: 0.60
2025-02-24 16:20 [DEBUG]   - FillType CAKE: 3.30
2025-02-24 16:20 [DEBUG]   - FillType LETTUCE: 0.99
2025-02-24 16:20 [DEBUG]   - FillType SUNFLOWER_OIL: 1.78
2025-02-24 16:20 [DEBUG]   - FillType CANNED_PEAS: 2.60
2025-02-24 16:20 [DEBUG]   - FillType GRAPEJUICE: 1.65
2025-02-24 16:20 [DEBUG]   - FillType CHEESE: 1.80
2025-02-24 16:20 [DEBUG]   - FillType TOMATO: 0.50
2025-02-24 16:20 [DEBUG]   - FillType NOODLESOUP: 1.55
2025-02-24 16:20 [DEBUG]   - FillType GOATMILK_BOTTLED: 2.11
2025-02-24 16:20 [DEBUG] Station #59 acceptedFillTypes:
2025-02-24 16:20 [DEBUG]   - FillType RICEFLOUR: true
2025-02-24 16:20 [DEBUG]   - FillType PRESERVEDCARROTS: true
2025-02-24 16:20 [DEBUG]   - FillType NAPACABBAGE: true
2025-02-24 16:20 [DEBUG]   - FillType CANOLA_OIL: true
2025-02-24 16:20 [DEBUG]   - FillType EGG: true
2025-02-24 16:20 [DEBUG]   - FillType RAISINS: true
2025-02-24 16:20 [DEBUG]   - FillType OYSTER: true
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSPARSNIP: true
2025-02-24 16:20 [DEBUG]   - FillType BUFFALOMOZZARELLA: true
2025-02-24 16:20 [DEBUG]   - FillType JARRED_GREENBEAN: true
2025-02-24 16:20 [DEBUG]   - FillType ENOKI: true
2025-02-24 16:20 [DEBUG]   - FillType RICE_BAGS: true
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSCARROTS: true
2025-02-24 16:20 [DEBUG]   - FillType GARLIC: true
2025-02-24 16:20 [DEBUG]   - FillType RICEROLLS: true
2025-02-24 16:20 [DEBUG]   - FillType STRAWBERRY: true
2025-02-24 16:20 [DEBUG]   - FillType BUFFALOMILK_BOTTLED: true
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSPOTATO: true
2025-02-24 16:20 [DEBUG]   - FillType SPINACH_BAGS: true
2025-02-24 16:20 [DEBUG]   - FillType PRESERVEDBEETROOT: true
2025-02-24 16:20 [DEBUG]   - FillType RICE_OIL: true
2025-02-24 16:20 [DEBUG]   - FillType RICE_BOXES: true
2025-02-24 16:20 [DEBUG]   - FillType BUTTER: true
2025-02-24 16:20 [DEBUG]   - FillType SUGAR: true
2025-02-24 16:20 [DEBUG]   - FillType CHOCOLATE: true
2025-02-24 16:20 [DEBUG]   - FillType BREAD: true
2025-02-24 16:20 [DEBUG]   - FillType OLIVE_OIL: true
2025-02-24 16:20 [DEBUG]   - FillType FERMENTEDNAPACABBAGE: true
2025-02-24 16:20 [DEBUG]   - FillType MILK_BOTTLED: true
2025-02-24 16:20 [DEBUG]   - FillType POTATOCHIPS: true
2025-02-24 16:20 [DEBUG]   - FillType PRESERVEDPARSNIP: true
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSMIXED: true
2025-02-24 16:20 [DEBUG]   - FillType HONEY: true
2025-02-24 16:20 [DEBUG]   - FillType FLOUR: true
2025-02-24 16:20 [DEBUG]   - FillType CEREAL: true
2025-02-24 16:20 [DEBUG]   - FillType CHILLI: true
2025-02-24 16:20 [DEBUG]   - FillType SOUPCANSBEETROOT: true
2025-02-24 16:20 [DEBUG]   - FillType SPRING_ONION: true
2025-02-24 16:20 [DEBUG]   - FillType GOATCHEESE: true
2025-02-24 16:20 [DEBUG]   - FillType GRAPE: true
2025-02-24 16:20 [DEBUG]   - FillType CAKE: true
2025-02-24 16:20 [DEBUG]   - FillType LETTUCE: true
2025-02-24 16:20 [DEBUG]   - FillType SUNFLOWER_OIL: true
2025-02-24 16:20 [DEBUG]   - FillType CANNED_PEAS: true
2025-02-24 16:20 [DEBUG]   - FillType GRAPEJUICE: true
2025-02-24 16:20 [DEBUG]   - FillType CHEESE: true
2025-02-24 16:20 [DEBUG]   - FillType TOMATO: true
2025-02-24 16:20 [DEBUG]   - FillType NOODLESOUP: true
2025-02-24 16:20 [DEBUG]   - FillType GOATMILK_BOTTLED: true
2025-02-24 16:20 [DEBUG] Selling station #60: table: 0x000001fe24b57eb8
2025-02-24 16:20 [DEBUG] Station #60 name/type: Unknown
2025-02-24 16:20 [DEBUG] Station #60 fillTypePrices (before):
2025-02-24 16:20 [DEBUG]   - FillType WHEAT: 0.30
2025-02-24 16:20 [DEBUG]   - FillType BARLEY: 0.30
2025-02-24 16:20 [DEBUG]   - FillType OAT: 0.50
2025-02-24 16:20 [DEBUG]   - FillType CANOLA: 0.60
2025-02-24 16:20 [DEBUG]   - FillType SORGHUM: 1.10
2025-02-24 16:20 [DEBUG]   - FillType SUNFLOWER: 0.80
2025-02-24 16:20 [DEBUG]   - FillType SOYBEAN: 0.90
2025-02-24 16:20 [DEBUG]   - FillType MAIZE: 0.40
2025-02-24 16:20 [DEBUG]   - FillType POTATO: 0.40
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET: 0.20
2025-02-24 16:20 [DEBUG]   - FillType BEETROOT: 0.10
2025-02-24 16:20 [DEBUG]   - FillType CARROT: 0.10
2025-02-24 16:20 [DEBUG]   - FillType PARSNIP: 0.40
2025-02-24 16:20 [DEBUG]   - FillType RICELONGGRAIN: 0.50
2025-02-24 16:20 [DEBUG]   - FillType RICE: 1.10
2025-02-24 16:20 [DEBUG]   - FillType GREENBEAN: 0.70
2025-02-24 16:20 [DEBUG]   - FillType PEA: 1.00
2025-02-24 16:20 [DEBUG]   - FillType SPINACH: 1.20
2025-02-24 16:20 [DEBUG]   - FillType SUGARCANE: 0.40
2025-02-24 16:20 [DEBUG]   - FillType WOODCHIPS: 0.32
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET_CUT: 0.22
2025-02-24 16:20 [DEBUG]   - FillType GRAPE: 0.60
2025-02-24 16:20 [DEBUG]   - FillType OLIVE: 0.60
2025-02-24 16:20 [DEBUG] Station #60 accepts SUGARCANE, changing price to 5.00
2025-02-24 16:20 [DEBUG] Station #60 fillTypePrices (after):
2025-02-24 16:20 [DEBUG]   - FillType WHEAT: 0.30
2025-02-24 16:20 [DEBUG]   - FillType BARLEY: 0.30
2025-02-24 16:20 [DEBUG]   - FillType OAT: 0.50
2025-02-24 16:20 [DEBUG]   - FillType CANOLA: 0.60
2025-02-24 16:20 [DEBUG]   - FillType SORGHUM: 1.10
2025-02-24 16:20 [DEBUG]   - FillType SUNFLOWER: 0.80
2025-02-24 16:20 [DEBUG]   - FillType SOYBEAN: 0.90
2025-02-24 16:20 [DEBUG]   - FillType MAIZE: 0.40
2025-02-24 16:20 [DEBUG]   - FillType POTATO: 0.40
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET: 0.20
2025-02-24 16:20 [DEBUG]   - FillType BEETROOT: 0.10
2025-02-24 16:20 [DEBUG]   - FillType CARROT: 0.10
2025-02-24 16:20 [DEBUG]   - FillType PARSNIP: 0.40
2025-02-24 16:20 [DEBUG]   - FillType RICELONGGRAIN: 0.50
2025-02-24 16:20 [DEBUG]   - FillType RICE: 1.10
2025-02-24 16:20 [DEBUG]   - FillType GREENBEAN: 0.70
2025-02-24 16:20 [DEBUG]   - FillType PEA: 1.00
2025-02-24 16:20 [DEBUG]   - FillType SPINACH: 1.20
2025-02-24 16:20 [DEBUG]   - FillType SUGARCANE: 5.00
2025-02-24 16:20 [DEBUG]   - FillType WOODCHIPS: 0.32
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET_CUT: 0.22
2025-02-24 16:20 [DEBUG]   - FillType GRAPE: 0.60
2025-02-24 16:20 [DEBUG]   - FillType OLIVE: 0.60
2025-02-24 16:20 [DEBUG] Station #60 acceptedFillTypes:
2025-02-24 16:20 [DEBUG]   - FillType WHEAT: true
2025-02-24 16:20 [DEBUG]   - FillType BARLEY: true
2025-02-24 16:20 [DEBUG]   - FillType OAT: true
2025-02-24 16:20 [DEBUG]   - FillType CANOLA: true
2025-02-24 16:20 [DEBUG]   - FillType SORGHUM: true
2025-02-24 16:20 [DEBUG]   - FillType SUNFLOWER: true
2025-02-24 16:20 [DEBUG]   - FillType SOYBEAN: true
2025-02-24 16:20 [DEBUG]   - FillType MAIZE: true
2025-02-24 16:20 [DEBUG]   - FillType POTATO: true
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET: true
2025-02-24 16:20 [DEBUG]   - FillType BEETROOT: true
2025-02-24 16:20 [DEBUG]   - FillType CARROT: true
2025-02-24 16:20 [DEBUG]   - FillType PARSNIP: true
2025-02-24 16:20 [DEBUG]   - FillType RICELONGGRAIN: true
2025-02-24 16:20 [DEBUG]   - FillType RICE: true
2025-02-24 16:20 [DEBUG]   - FillType GREENBEAN: true
2025-02-24 16:20 [DEBUG]   - FillType PEA: true
2025-02-24 16:20 [DEBUG]   - FillType SPINACH: true
2025-02-24 16:20 [DEBUG]   - FillType SUGARCANE: true
2025-02-24 16:20 [DEBUG]   - FillType WOODCHIPS: true
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET_CUT: true
2025-02-24 16:20 [DEBUG]   - FillType GRAPE: true
2025-02-24 16:20 [DEBUG]   - FillType OLIVE: true
2025-02-24 16:20 [DEBUG] Selling station #61: table: 0x000001fe24b7efc8
2025-02-24 16:20 [DEBUG] Station #61 name/type: Unknown
2025-02-24 16:20 [DEBUG] Station #61 fillTypePrices (before):
2025-02-24 16:20 [DEBUG]   - FillType WHEAT: 0.30
2025-02-24 16:20 [DEBUG]   - FillType BARLEY: 0.30
2025-02-24 16:20 [DEBUG]   - FillType OAT: 0.50
2025-02-24 16:20 [DEBUG]   - FillType CANOLA: 0.60
2025-02-24 16:20 [DEBUG]   - FillType SORGHUM: 1.10
2025-02-24 16:20 [DEBUG]   - FillType SUNFLOWER: 0.80
2025-02-24 16:20 [DEBUG]   - FillType SOYBEAN: 0.90
2025-02-24 16:20 [DEBUG]   - FillType MAIZE: 0.40
2025-02-24 16:20 [DEBUG]   - FillType POTATO: 0.40
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET: 0.20
2025-02-24 16:20 [DEBUG]   - FillType BEETROOT: 0.10
2025-02-24 16:20 [DEBUG]   - FillType CARROT: 0.10
2025-02-24 16:20 [DEBUG]   - FillType PARSNIP: 0.40
2025-02-24 16:20 [DEBUG]   - FillType RICELONGGRAIN: 0.50
2025-02-24 16:20 [DEBUG]   - FillType RICE: 1.10
2025-02-24 16:20 [DEBUG]   - FillType GREENBEAN: 0.70
2025-02-24 16:20 [DEBUG]   - FillType PEA: 1.00
2025-02-24 16:20 [DEBUG]   - FillType SPINACH: 1.20
2025-02-24 16:20 [DEBUG]   - FillType SUGARCANE: 0.40
2025-02-24 16:20 [DEBUG]   - FillType WOODCHIPS: 0.32
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET_CUT: 0.22
2025-02-24 16:20 [DEBUG]   - FillType GRAPE: 0.60
2025-02-24 16:20 [DEBUG]   - FillType OLIVE: 0.60
2025-02-24 16:20 [DEBUG] Station #61 accepts SUGARCANE, changing price to 5.00
2025-02-24 16:20 [DEBUG] Station #61 fillTypePrices (after):
2025-02-24 16:20 [DEBUG]   - FillType WHEAT: 0.30
2025-02-24 16:20 [DEBUG]   - FillType BARLEY: 0.30
2025-02-24 16:20 [DEBUG]   - FillType OAT: 0.50
2025-02-24 16:20 [DEBUG]   - FillType CANOLA: 0.60
2025-02-24 16:20 [DEBUG]   - FillType SORGHUM: 1.10
2025-02-24 16:20 [DEBUG]   - FillType SUNFLOWER: 0.80
2025-02-24 16:20 [DEBUG]   - FillType SOYBEAN: 0.90
2025-02-24 16:20 [DEBUG]   - FillType MAIZE: 0.40
2025-02-24 16:20 [DEBUG]   - FillType POTATO: 0.40
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET: 0.20
2025-02-24 16:20 [DEBUG]   - FillType BEETROOT: 0.10
2025-02-24 16:20 [DEBUG]   - FillType CARROT: 0.10
2025-02-24 16:20 [DEBUG]   - FillType PARSNIP: 0.40
2025-02-24 16:20 [DEBUG]   - FillType RICELONGGRAIN: 0.50
2025-02-24 16:20 [DEBUG]   - FillType RICE: 1.10
2025-02-24 16:20 [DEBUG]   - FillType GREENBEAN: 0.70
2025-02-24 16:20 [DEBUG]   - FillType PEA: 1.00
2025-02-24 16:20 [DEBUG]   - FillType SPINACH: 1.20
2025-02-24 16:20 [DEBUG]   - FillType SUGARCANE: 5.00
2025-02-24 16:20 [DEBUG]   - FillType WOODCHIPS: 0.32
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET_CUT: 0.22
2025-02-24 16:20 [DEBUG]   - FillType GRAPE: 0.60
2025-02-24 16:20 [DEBUG]   - FillType OLIVE: 0.60
2025-02-24 16:20 [DEBUG] Station #61 acceptedFillTypes:
2025-02-24 16:20 [DEBUG]   - FillType WHEAT: true
2025-02-24 16:20 [DEBUG]   - FillType BARLEY: true
2025-02-24 16:20 [DEBUG]   - FillType OAT: true
2025-02-24 16:20 [DEBUG]   - FillType CANOLA: true
2025-02-24 16:20 [DEBUG]   - FillType SORGHUM: true
2025-02-24 16:20 [DEBUG]   - FillType SUNFLOWER: true
2025-02-24 16:20 [DEBUG]   - FillType SOYBEAN: true
2025-02-24 16:20 [DEBUG]   - FillType MAIZE: true
2025-02-24 16:20 [DEBUG]   - FillType POTATO: true
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET: true
2025-02-24 16:20 [DEBUG]   - FillType BEETROOT: true
2025-02-24 16:20 [DEBUG]   - FillType CARROT: true
2025-02-24 16:20 [DEBUG]   - FillType PARSNIP: true
2025-02-24 16:20 [DEBUG]   - FillType RICELONGGRAIN: true
2025-02-24 16:20 [DEBUG]   - FillType RICE: true
2025-02-24 16:20 [DEBUG]   - FillType GREENBEAN: true
2025-02-24 16:20 [DEBUG]   - FillType PEA: true
2025-02-24 16:20 [DEBUG]   - FillType SPINACH: true
2025-02-24 16:20 [DEBUG]   - FillType SUGARCANE: true
2025-02-24 16:20 [DEBUG]   - FillType WOODCHIPS: true
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET_CUT: true
2025-02-24 16:20 [DEBUG]   - FillType GRAPE: true
2025-02-24 16:20 [DEBUG]   - FillType OLIVE: true
2025-02-24 16:20 [DEBUG] Selling station #62: table: 0x000001fe24b8a5d8
2025-02-24 16:20 [DEBUG] Station #62 name/type: Unknown
2025-02-24 16:20 [DEBUG] Station #62 fillTypePrices (before):
2025-02-24 16:20 [DEBUG]   - FillType WHEAT: 0.30
2025-02-24 16:20 [DEBUG]   - FillType BARLEY: 0.30
2025-02-24 16:20 [DEBUG]   - FillType OAT: 0.50
2025-02-24 16:20 [DEBUG]   - FillType CANOLA: 0.60
2025-02-24 16:20 [DEBUG]   - FillType SORGHUM: 1.10
2025-02-24 16:20 [DEBUG]   - FillType SUNFLOWER: 0.80
2025-02-24 16:20 [DEBUG]   - FillType SOYBEAN: 0.90
2025-02-24 16:20 [DEBUG]   - FillType MAIZE: 0.40
2025-02-24 16:20 [DEBUG]   - FillType POTATO: 0.40
2025-02-24 16:20 [DEBUG]   - FillType SUGARBEET: 0.20
2025-02-24 16:20 [DEBUG]   - FillType BEETROOT: 0.10
2025-02-24 16:20 [DEBUG]   - FillType CARROT: 0.10
2025-02-24 16:20 [DEBUG]   - FillType PARSNIP: 0.40
2025-02-24 16:20 [DEBUG]   - FillType RICELONGGRAIN: 0.50
2025-02-24 16:20 [DEBUG]   - FillType RICE: 1.10
2025-02-24 16:20 [DEBUG]   - FillType GREENBEAN: 0.70
